Name,Phone Number
Lion's Den K-Fé,(939) 274-9497
Restaurante Sancho Panza,(787) 863-3135
Brunchy's,(787) 604-6676
The House of Pastelillos,(787) 268-2222
Pizzarant,(787) 719-6444
00740 Bar Lounge,(939) 465-1817
Las Brisas Courtyard Cafe,(787) 863-1000
SOTO SPORT BAR & RESTAURANT,(787) 655-9697
Punto Latino,(787) 655-7212
El Bohio,(787) 863-0865
La Parada,(787) 321-7794
Racar Sea Food,(787) 690-5294
Estrella del Norte Fajardo,(787) 863-2046
Pescadería Don Candi,(787) 647-4770
Los Nietos Bakery,(787) 500-7778
Don Fausto Pizza & Grill Restaurant,(787) 900-2866
A tu Gusto al Carbón,(787) 718-3853
China Grill,(787) 863-5085
La Esquina del Pirata,(787) 604-4648
BUTAQUE Tex-Mex-Food Fajardo,(787) 417-7996
Asadero China,(787) 860-3232
El Lechón Ardiente,(939) 247-5535
Mr. Pollo,(787) 863-1300
Panadería & Repostería La Nueva Mollie's,(787) 863-5202
Açaí Express Fajardo,(939) 383-6172
Pikadera - El Rey de las Bolitas de Queso,(787) 696-5776
VerdeMar Gastro Juice Bar,(787) 243-6306
Extra-China,(787) 655-7788
PETATOES,(787) 435-9060
Sizzler,(787) 860-0435
La Mexicana Racing,(787) 216-8306
El Conquistador Resort,(787) 863-1000
The Ossobuco,(787) 358-3595
Bistro del Mar,(939) 269-1978
The Blue Iguana,(787) 860-6000
El Chinchorro de Tía Manin,(939) 290-5757
Rincón del Sabor,(787) 556-9760
La Fonda Gourmet,(787) 556-6022
Asador Boricua,(787) 671-3233
ElArrecifeBar&Restaurant,(787) 655-7156
El Parrilla,(787) 876-3191
tradiciones restaurant,(787) 912-8085
El Kampestre,(787) 261-1188
Pura Vida Food & Fun,(787) 914-0316
El Cafecito Rústico,(787) 468-0777
Cafetería El Zumbo,(787) 647-6749
Junielys Cafe,(787) 346-1813
Papito's Mofongo,(787) 673-0694
SABORES Catering & EVENT PLANNER,(787) 654-7575
4 Calles Burguer,(787) 481-3341
Cheung Fung,(787) 822-3266
D’licias Food Truck,(787) 383-1076
Fabricando Sabores,(787) 240-5450
Carlito's Pizza,(787) 385-2745
Exotic Frappe,(787) 362-0996
The EDGE Lakefront Restaurant and Bar,(787) 248-3215
Nowil Pizza,(787) 207-3569
Saborealo Pa' Llevar,(787) 244-9742
Plaza - Frituras,(787) 549-0154
Memo's Pinchos,(787) 624-9826
Simply Blessed Food Truck,(939) 331-6898
Cafetería El Mandarino,(787) 247-6308
El Vagón Criollo,(939) 297-3536
LA ULTIMA COPA HASTA EL FIN EN LA COCINA DE LOLIN,(939) 416-8314
Chiki's Seafood,(787) 218-3051
El Pincherito BBQ,(939) 200-8439
Nelson's Burger,(787) 383-8765
Infinity Nutrition_Magueyes,(787) 904-2455
Aldo's Italian Pizza,(787) 970-2637
Forever Flavor,(787) 508-8913
Lucas Spot Guánica,(939) 285-9124
Copamarina Beach Resort & Spa,(787) 821-0505
Trasiego Sea Food Restaurant,(787) 821-0073
El Desafío Bar & Grill,(787) 519-3767
EL 2ble Tranque,(787) 543-6134
Al Son De Carol Bar & Restaurant,(787) 600-4000
Guabairo... Pitaste?,(787) 569-3455
El Guayacarindo,(787) 594-1474
Pizzeria La Joya,(787) 821-1414
Ajúa! Mexican Grill,(939) 257-6346
El Guatu Grill,(787) 421-1233
Bocados Tamara y Algo Más,(939) 209-3900
Las Palmas Restaurant at Copamarina,(787) 821-0505 ext. 760
San Jacinto,(787) 888-4444
Rincon Tropical,(787) 821-4649
Umami Restaurant Guánica,(787) 515-4499
El Tintico Colombiano,(939) 301-9991
Parrilla Playera,(787) 207-2305
Mar Adentro Bar & Restaurant,(787) 973-0219
El Badén,(939) 276-2376
Ocean China,(787) 688-0273
Empanadillas Cherena,(787) 326-7977
Happy Bowls 116,(787) 994-2929
Pollo al Carbón a buen precio,(787) 347-7249
Jenu's Pizza,(787) 325-7936
Burger King,(787) 821-4505
Rest turrumote,(787) 899-3361
Tu Antojito Criollo,(787) 569-7200
Parador Guánica 1929,(787) 821-0099
Mike's Steak House,(787) 892-3581
El Paladar Bar & Grill,(787) 267-4491
Restaurante Alexandra,(787) 821-0505
Willie’s Bar & Restaurant,(787) 856-5220
La Guagua de las Mazorcas,(787) 543-6403
Georgie's Jr. Pinchos,(787) 397-6462
Caños Pizza,(787) 821-4105
El pollo del quenepo 💪,(787) 538-6638
El Sastre Bar & Co.,(787) 552-5010
Lupito's,(787) 659-7155
El Patio de La Jamaca - La Parguera,(787) 899-3317
Q'lantro,(939) 992-9663
Sweetfire Hub,(939) 344-6959
Yí Restaurant,(787) 264-0656
Mamina's,(787) 601-1100
Treasure of the Seas,(787) 233-1066
Tajadas Coffee Bar,(939) 312-8299
Carlito's Kitchen,(787) 821-1547
La Zafra Burgers,(787) 949-7130
Trankilandia Bar & Cuisine,(787) 372-8642
Epicentro Mofongo & grill,(939) 284-2088
El Jibarito en Playa,(787) 910-3635
Mojito Beach Playa Santa,(787) 652-3584
El Desvio II Road 116,(787) 827-8422
Wave Healthy Club,(939) 241-7141
Taco Escondido,(407) 692-0807
El MEZCAL Taqueria Mexicana,(210) 328-7034
Sazón con flow,(787) 235-8987
EL TINGLAO,(787) 821-3357
Zafra Burgers,(787) 214-4259
D' Paninni Panaderia,(787) 821-5362
Restaurante El Karacol,(787) 899-5582
Dulce's Pinchos y algo mas,(302) 203-8756
Bahia House Guest House Bar & Grill,(787) 306-8404
Burger Kitchen PR,(939) 749-0919
La Vida,(787) 900-7171
El Fogón De Suza (Anacondas),(787) 382-6316
Mojito Grill & Sport Bar,(787) 803-7073
El Balcón De Gerald,(787) 220-9835
El Mesón Sándwiches (Guayama),(939) 272-9082
Cuchilandia López,(787) 864-4464
El Vagonazo,(787) 208-1200
Del K'mpo Al Pueblo,(939) 335-7714
La Perla Oriental,(787) 699-8556
Jody's Pizza & Sport Bar,(787) 694-7770
El Higuerito,(787) 969-1779
Pinchos de la Principal,(787) 557-3716
Anna Bar & Tapas,(939) 274-5041
La Guasima,(787) 228-3464
Pizzoteca Trattoria,(939) 988-2777
Sabor y Cultura,(787) 449-6464
100 x 35,(787) 449-1254
La Compañía Inc.,(787) 907-7433
Church's Chicken,(787) 866-0609
Norma Bakery,(787) 866-0287
El Arcoiris Restaurante,(787) 560-5799
El Sabor de Mi Tierra,(787) 328-0924
Patio's Bar and Grill,(787) 709-2684
Villa Pesquera Punta Pozuelo,(787) 248-9004
El Jibarito Guayames & Restaurant,(939) 248-0415
China Garden,(787) 864-8983
Casa México,(787) 686-6184
Otoro Sushi,(787) 403-5139
El Jibarito Guayames,(787) 231-2813
King's Pizza Guayama,(787) 866-8888
Bourbon Coffee Bar,(939) 732-7112
Church's Chicken,(787) 864-3240
La Cuadra,(787) 204-2491
El Marullo Sport Bar,(787) 471-7008
Escape by De Fiesta,(787) 866-8115
RINCON CRIOLLO,(787) 557-1869
Restaurante Chino Fu Wah,(787) 866-1223
El Tropezon Bar & Rest,(787) 271-9738
La Marquesa by taco loco,(787) 495-2009
Donde Pica El Peje,(787) 548-9312
Frituras Criollas,(787) 615-3793
Açaí Express,(787) 423-2648
Wunjo,(787) 232-3444
Popeyes Louisiana Kitchen,(787) 200-7691
FORNAIO Fine Gastronomy,(787) 680-0606
Lucía's Brunch & Gastro Bar,(787) 905-7323
Fusión D Aqui,(787) 990-9201
La Barkita,(787) 824-4918
La Vía del Chicharrón,(787) 451-4494
Fishing Club Guayama PR,(787) 941-6971
Puerta al Sol,(787) 592-0154
Sizzler | Plaza Las Américas,(787) 763-4610
El Obrero,(787) 754-4795
Mojito Grill and Sports Bar,(787) 824-7796
Chinese Food Asahi Sushi Bar,(787) 754-8808
El Saigon 223,(787) 803-8060
El Hipopótamo,(787) 767-2660
Arrope Café,(787) 200-6666
El Mesón de Jimmy,(939) 419-3148
La Terraza Mía ( Los originales),(787) 853-4320
Rest. La Jibarita,(787) 853-2808
SuperMax - Caparra,(787) 783-7030
El Nuevo Mangoito Bar and Grill,(787) 853-4972
El Balcón del Capitán,(787) 824-6210
La Casa de los Pinchos,(787) 943-1158
Terraza Mía,(939) 732-7819
Ladi's Place,(787) 824-1900
La Vieja Historia Barra y Cocina,(939) 592-3491
Al Estilo del Chef,(787) 387-5620
Mar de la Tranquilidad,(787) 839-6469
TROVA Coastal Kitchen - Wyndham Palmas Resort,(787) 247-7979
El Imán Bar & Restaurant,(787) 209-2579
Bocata,(787) 850-4429
Restaurante El Sargazo,(787) 803-8800
Sal Pimentao,(939) 225-8272
El Castillo del Rey,(787) 835-1973
El Triángulo Sea Food 2,(787) 835-4667
Restaurante La Guardarraya,(939) 258-2101
Muelle 21 pa' la Placita,(787) 569-3231
Sazón Boricua-Guayanilla,(503) 374-3862
Portal 17 Gastronomic Cross Station,(787) 383-7902
El Quenepo,(787) 243-0695
El Triangulo Sea Food 1,(787) 835-1842
Vista Al Mar,(787) 927-7163
Michael Miller Seafood And Steakhouse,(787) 835-4398
Taburete bar and grill,(787) 246-4520
El Ventorrillo que Iso el,(939) 290-5927
D' Secret Spot,(787) 973-8600
Relax El Chinchorro Guayanilla,(939) 865-0663
Costa Bahia Hotel & Convention Center (Guayanilla),(787) 835-3335
Blau Pizza & Beer,(939) 493-7114
Lechonera Sazón Alvarado,(787) 974-9121
La Casona del Triángulo,(787) 835-5381
Upa Upa Tiki Bar & Flamers,(939) 992-9289
Marepas,(787) 602-3228
Barra & Restaurant Aqui Me Quedo,(787) 835-4168
Castillo Pincho's,(787) 905-0217
Black Sand Cocktail & Bar,(787) 479-4199
David Cafe,(787) 835-8888
Al Son Del Picoteo,(787) 994-2126
Italian's Pizza,(787) 835-5151
El Dragón,(787) 835-0799
Lucky Chino,(787) 835-0220
Guichi's BBQ,(939) 267-4558
LA CHINGADA COMIDA MEXICANA,(787) 543-9091
El Rincón del Sabor,(939) 902-9995
El Patrón Sport Bar,(787) 212-0337
Frappe Rumba Guayanilla,(939) 777-2688
Pulpo's Bar,(939) 327-5865
Los Monchis,(787) 298-7411
ElAlmacen del sabor,(787) 562-2851
Rinconada to go,(787) 606-9049
Terraza El Faro,(787) 649-6492
Kiosco Sabroso,(787) 554-7510
Pa' Fello Sport Bar,(939) 928-9994
Burger King,(787) 835-6620
Rico y pico...foodtruck,(787) 319-6248
Pío Fried Chicken,(787) 835-0246
Brisas del Sur,(787) 835-0205
Fresco Club,(939) 777-9324
El Nuevo Farito,(939) 209-5386
Halley’s Brunch & Dinner,(787) 454-7949
Jo-King,(787) 781-9966
Cayo Caribe - San Patricio,(787) 429-8700
Porto Grill,(787) 697-2877
JRMozz PINCHOS PIT,(787) 204-9485
Manjares Cafe & Grill,(787) 622-9939
Umo Cafe + Cocina,(787) 420-0019
Avocado,(939) 204-4532
El Blocus Dinner,(787) 478-6560
La Hacienda | City View Plaza,(787) 773-1968
Habichuela & Co.,(787) 235-2724
Thon Thai,(787) 219-3256
Kerepakupai Vená Food truck,(939) 395-6242
J&M FINE LUNCH,(939) 270-7470
La Guagüita del Chileno,(939) 717-5082
Burger King,(787) 945-0074
El Tajín,(939) 808-4930
Church's Chicken,(787) 706-4315
Custom burger & smash,(939) 334-6711
EL 3 MENDO,(787) 529-9682
Kaizen Sushi,(787) 315-2614
Taki Taki,(787) 388-2210
The Box Food Truck P.R LLC,(939) 281-1316
La Bodega Vasca,(787) 705-9732
Hummuleo,(787) 600-8810
Paula's,(787) 775-4539
Misoki,(939) 342-4382
Shiraz PR - Guaynabo,(787) 208-9327
Tierra del Fuego,(787) 287-0040
Huachinango,(787) 706-8700
Julietta Trattoria,(787) 714-8700
Wilo Eatery and Bar,(787) 665-0199
Cacio e Pepe,(787) 781-5160
Burger Social Garden Hills,(787) 428-3700
Ponte Fresco,(787) 783-5792
Kkogi Korean BBQ,(787) 939-1169
Cappadocia Turkish Kitchen,(787) 792-1616
El Mesón Sandwiches (San Patricio),(787) 955-6403
Burrito Social,(787) 230-2425
5 de Mayo (Guaynabo),(787) 749-1360
Bottles,(787) 775-1210
Ibiza Bar & Restaurant,(787) 202-1388
Glotons PR,(787) 988-4141
Martin's BBQ,(787) 272-2840
Wings 'N More,(787) 773-1052
La Esquina Gastrobar,(787) 273-8700
The Taco Maker,(939) 633-6353
El Taller Tacos de Diseño,(939) 355-9999
Chili's,(787) 774-0295
El Viejo Almacén - Guaynabo,(787) 287-4500
De Boca En Boca,(787) 501-4240
Faccio Pizza,(787) 781-4488
Trattoria il Buongustaio,(787) 731-1270
Tres Puntos,(787) 998-9963
"The Yellow Door, Coffee & Ice Cream Shop",(939) 206-1498
Dunbars Restaurant,(787) 731-6799
Denny's,(787) 273-1802
Koi Sushi & Bar,(787) 483-8480
Arby's,(787) 330-0034
Paladar Criollo Restaurant,(787) 358-5550
LongHorn Steakhouse,(787) 707-1995
BurgerFi,(787) 957-6392
Tijuana's Bar & Grill,(787) 792-7373
Euromotion Bar & Grill,(787) 315-0101
Paulina Escanes Restaurant,(787) 449-3810
Nacionsushi I Puerto Rico,(787) 622-4661
Piccolino Cocina Italiana,(787) 749-6598
Argento Restaurante Argentino,(939) 204-2694
Olive Garden Italian Restaurant,(787) 705-5800
Buns Burger Shop,(787) 331-3000
Marisquería Pez Dorado,(787) 273-6759
La Estrella,(787) 793-2385
El Rasta Papa,(787) 943-7272
Hazel Bar San Patricio,(787) 404-2935
Lleras Gastrobar,(939) 384-4423
Mesa 364,(787) 520-8693
Ruth Chris Steakhouse,(787) 253-1717
Pollo Tropical,(787) 793-5633
La Parrilla Argentina,(787) 792-1470
Wendy's,(787) 243-7505
Church's Chicken,(939) 205-3700
Al Buen Gusto,(787) 230-1660
Marco's Pizza,(787) 705-6340
Flamer's Grill,(787) 781-7111
El Mesón Sandwiches (Guaynabo),(939) 205-1136
La Habichuela Guisá,(787) 789-1209
BurgerFi,(787) 957-6390
OPA! Greek Kouzina | Guaynabo,(787) 425-0880
Callejeros - Guaynabo,(787) 998-0597
Miraflores 19,(787) 773-1991
El Garden,(787) 606-6714
Unidos Korean BBQ & Ramen House,(787) 520-8256
Fu Yiu,(787) 790-1520
Burbujas by René,(787) 653-5934
Anime のRyōri,(787) 507-1190
Taiki,(939) 337-9098
Tía,(787) 764-9999
Açaí Express,(787) 948-1298
Daimajin,(787) 287-1785
Supremos PR Guaynabo,(939) 248-7448
OMRKT FARM TO TABLE (Guaynabo),(787) 339-5555
Makoto Noodle House,(787) 963-1158
Tinto Y Blanco,(787) 474-9777
Buffalo Wings,(787) 790-4149
Fong's Cream,(787) 720-9411
Bori Vegan Guaynabo,(787) 602-6162
Sabores Criollos,(787) 910-8212
Fugazzetta Brick Oven Pizza,(787) 993-4333
La Frontera Tacos,(939) 338-0997
Church's Chicken,(939) 205-2710
Chilango,(787) 200-6275
Cervecería Takabru,(787) 620-2337
La Nueva Sevilla,(787) 790-1477
Dipea Wings,(939) 254-8045
"La Pachanga, Guaynabo",(787) 605-0985
Clave Sol Bar & Rest.,(787) 545-1487
Tripletas Para Llevar,(939) 488-2585
Greenville,(787) 731-0545
Barrio Pizzería,(787) 300-4343
Papelón con Limón,(787) 600-1694
El Mango,(787) 447-5661
Olé! Olé! by De Felice,(787) 945-5106
De Varona Club,(787) 338-0040
Faccio Pizza,(787) 731-6566
El Rincón de Abuelo,(787) 461-1303
Come y Calla Guaynabo,(939) 775-0042
Los Almendros,(787) 948-0959
Billallo Café & Grill,(787) 720-4896
Church's Chicken,(787) 272-2747
Pomme de Terre,(787) 783-4999
Alex's Grill,(787) 517-9281
Pan Castiel,(787) 222-0755
Él Campeón Chino,(787) 790-5900
Cuela Coffee Shop,(787) 957-5727
El Shaddai Brunch & Dining,(939) 317-2556
La Fogata Outdoor Food & Drinks,(787) 469-3397
Zafra del Caribe,(787) 737-2737
Cavas Roof Top,(787) 483-5700
Buena Vista Restaurante,(787) 714-8852
Casa De Campo Vista Verde,(787) 241-7890
"Fusion Coffee, Brunch & Restaurant",(787) 407-5252
Los Tres Grandes,(787) 712-3005
Burrillos Gurabo,(787) 392-6036
Trattoria Caribeña Bar & Grill,(787) 712-3745
Otra Cosa Bar & Rest,(787) 568-2956
Sullivan's BBQ,(787) 745-5389
La Nachera,(787) 326-8752
Sevilla Restaurant,(787) 737-3259
Azafrán,(787) 981-4049
Sweet and Heavenly Café,(787) 562-0377
LOS PEPOSOS DEL BORICUA Y LA SAMARIA,(939) 280-1509
Clandestino Gastrobar,(787) 329-3671
Papaïa a la Mexicana,(787) 994-2090
Château de la Vid,(787) 462-0271
Planeta Ambrosía,(787) 222-7434
Sushi Kytto Bar,(787) 508-5535
Señor Ceviche,(787) 938-2558
Sorella Bistro & Cocktail Bar,(787) 687-0037
Patria Tierra del Mofongo,(787) 618-8202
Pasta Güey,(787) 436-4769
Vieja Mesa,(787) 713-7528
Gurabo Route 189 Food Drinks & Friends,(787) 590-1675
Rest. Hacienda Acevedo,(787) 694-0023
El Flamboyán,(787) 737-2859
Renace La Tablita,(787) 634-3680
El Último Escalón,(787) 717-7030
Col. El Buen Amigo,(787) 964-1490
La de los Munchies,(787) 408-8433
La Kosecha,(787) 397-0177
Peacock Coffee Bar,(787) 608-5555
Bullpen Bar & Restaurant,(787) 981-4436
El Sabor en Vista Linda,(787) 717-8532
Rest. Garden China,(787) 737-6350
China Hong Mian,(787) 737-5272
Fresh Box,(787) 981-5533
La Pinchera Chanwiry,(787) 919-5034
Dieppa's Pizza - Mini Market & Bakery,(787) 737-7353
Noche Burger,(787) 619-6878
Picate Algo,(787) 314-3066
Happy China,(787) 687-0629
Boritalian Pizza Gurabo,(787) 689-3825
Revive tu Frappe Natural pr,(787) 513-4238
Lechonera las Magas,(787) 712-0543
Gabby's BBQ,(787) 613-9813
Chelas tacos y margaritas,(939) 845-2730
Mambo Pizza,(787) 712-0940
Burger King,(787) 694-7794
Res al Fuego Restaurant,(787) 382-5883
Restaurant El Buen Café,(787) 898-3495
Hatillo Road House Bar & Grill,(787) 650-9472
Julieta Gastrobar,(787) 820-6021
La Cueva del Elfo,(787) 650-9466
Black Pepper Bistro & Bar,(787) 545-3182
Chili's Grill & Bar,(787) 880-4884
El Cafetal,(787) 563-0091
Rancho Del Norte Hatillo,(787) 234-1460
Rincon Criollo Don Primo,(787) 665-0384
Viva Lounge,(939) 644-7368
Blends Kitchen and Lounge,(787) 956-0320
Candela Asian Fusion - Hatillo,(787) 597-1228
La Parada BBQ,(787) 820-0092
Nuestra Cocina,(787) 262-3361
Brisas del Campo,(939) 240-3339
Blue Hawaii,(787) 878-3908
Pícaro Restaurant,(787) 216-0499
Dylans Biergarten,(787) 815-0585
Applebee's Grill + Bar,(787) 945-2735
Sabor Arte Picnic,(939) 400-9299
Alcapurrias La 15 HATILLO PR,(407) 973-8258
Sabor Sobre Cuatro Ruedas,(787) 452-2524
Lechonera Reyes,(787) 614-3085
Humo Primitivo BBQ,(787) 529-2435
Mala fama 2,(939) 245-5033
Centro Agrícola Santa Rosa Bar & Grill,(939) 288-7553
El Mamposteao Restaurant,(787) 820-2264
Chick-fil-A,(787) 456-1110
Cafe 1823,(787) 898-1010
Los Tacos,(787) 452-1745
Birria’s Hatillo,(787) 502-5774
La Papa Sabrosa Hatillo Bar Roof Top,(787) 240-9942
El Buen Café Hotel,(787) 898-1000
Burger King,(787) 680-2070
Arby's,(787) 710-0111
Menta Cuisine,(787) 642-0233
Subway,(787) 262-1552
Pa’ Que Vuelvas,(787) 312-4986
Pinchos en Casa,(787) 392-8231
KFC Hatillo Mall,(787) 878-5398
Pizza Hut,(787) 820-7474
Miso Sushi Bar Restaurant,(787) 243-4108
Church's Chicken,(787) 544-9335
KFC,(787) 880-7301
Church's Chicken,(787) 820-7992
Freshiee,(787) 360-1299
Subway,(787) 817-7744
Subway,(787) 956-7606
The Taco Maker,(787) 544-4900
La Parada Valle Hermoso,(787) 975-4853
Sazonao,(787) 822-3520
KapiQ Sports Bar,(787) 808-5757
Chili's Grill & Bar,(787) 834-0880
XTREME BURGER,(939) 344-9101
Yu Wah,(787) 849-5101
Los Presidentes Bar & Tapas,(939) 299-3489
Max-Tico Grill,(787) 373-3844
LongHorn Steakhouse,(787) 833-2331
Don Torombolo Beer & Grill,(787) 553-0808
El Balcon de mi Abuelo,(787) 216-8061
Cocina Barbosa,(787) 689-1547
Church's Chicken,(787) 892-1368
Cuto's Pinchos,(939) 249-5287
"Panadería La Monserrate, Hormigueros",(787) 849-1412
La K-sita del Frappe,(787) 519-0306
Pizzantello,(787) 378-7757
Hormigueros sport bar and grill,(939) 403-0938
Alo & John Pizzería,(787) 849-1259
Magina’s Pizza,(787) 546-3910
Cafeteria Empanadillas José,(939) 418-7174
Shanghái China,(787) 476-1074
PJ Pinchos,(787) 346-4760
The Taco Maker,(787) 849-2286
Buona Pizza,(787) 597-7771
Constancia Bakery,(787) 849-0392
Burger King,(787) 892-3210
Kike's Hot dogs,(939) 282-4343
Antonino's Pizza Hormigueros,(787) 264-8585
González Sea Food Restaurant,(787) 265-7497
A Comer Food Truck,(787) 598-2260
Casiano's Chicken & Ribs,(787) 652-4950
Romano's Macaroni Grill,(787) 831-1100
Sushi & Wine,(939) 808-0808
Lean's Quick Stop,(787) 222-9790
Relax chinchorro,(939) 865-0663
Migas,(939) 439-1049
Subway,(787) 849-4775
Colmado Toñín Cordero,(787) 605-1267
Pinchera 114,(787) 617-0304
Subway,(787) 849-4620
Lavadero Sport Bar,(787) 601-5249
Ginza Sushi Japanese & Oriental Cuisine Restaurant,(787) 652-3163
Green Bowl Acai & Coffee Lounge,(787) 357-7548
Ortiz Catering,(787) 834-5555
New Life Nutrition,(787) 218-3329
Wendy's,(787) 792-2001 ext. 7064
Dynasty,(787) 834-0530
LAZOTEA,(787) 664-6092
Sabrosura,(939) 935-9843
La Katrina,(787) 560-0173
Restaurante y Lechonera Puerto Madero,(787) 833-0343
Empire Kitchen,(787) 850-3886
El Ikokal,(787) 285-8413
Restaurante Tokyo,(787) 852-6327
La Barranka,(787) 852-5094
ODD KITCHEN / Creative cuisine,(939) 539-9762
Volea Bar and Grill,(787) 456-9764
El Mesón Sandwiches (Villa Humacao),(787) 850-8511
Kiosko El Limón,(787) 850-7614
EMBER & VINE - Modern Tuscan Steakhouse,(787) 956-3030
Chili's Grill & Bar,(787) 285-0210
Agustina Steak & Pasta,(939) 329-3535
Granos Bartola,(787) 559-0294
El Mango SportBar & Grill,(787) 468-4793
El Pipón,(787) 719-4936
Brasas D' Palmas,(787) 590-9695
El Capitan Factory,(787) 399-7426
El Rincón de Las Alcapurrias,(787) 446-6772
Olas,(787) 285-7094
En Casa Restaurant,(939) 329-3166
Brisas del Mar,(939) 220-2054
La Casa de Margie's Pinchos,(787) 318-9249
Vida Mía Restaurant,(787) 433-5220
Crepes By Us,(787) 465-4436
Amores Black & White,(787) 607-3971
El Esfuerzo Restaurant,(787) 629-0314
Fredo's Burgers,(787) 944-8316
Hall of Fame,(787) 940-6000
Koffy Brunch & Bistro,(787) 665-0800
Ding How,(787) 850-2180
Cafetería Berjori,(787) 243-0940
El Príncipe Seafood,(787) 536-8964
La Pescadería,(787) 552-0110
Don Paco PR,(787) 922-2240
Charlie's Bar & Grill,(787) 285-9900
La Miga Bakery,(787) 285-7070
La Bodega Del Quijote,(787) 953-4116
Cerdopía Bar and Grill,(787) 438-4455
El Kafe,(787) 400-2330
Chincho’s Pizza & Beer,(787) 236-2934
Martin's BBQ,(787) 285-0667
Sazoni's Cafe & Restaurant,(787) 285-2835
Al Aire Libre Bar & Grill,(787) 852-6001
Tripleta El Famoso Food Truck,(787) 317-4978
Serenata Fusion Grill Puertorican B.B.Q,(787) 920-8625
Blue Hawaii,(787) 852-0897
Rainly Cream,(787) 285-7507
Uva Brunch & Coctelería,(787) 603-4818
Las Delicias Mexicanas,(787) 406-1377
Sabor Frappe Humacao,(939) 317-0230
Stone City Pizza,(787) 285-2447
Captains Shack at The Yacht Club,(787) 366-7970
Bistro Las Cajas,(939) 319-5768
Asia Oriental,(787) 850-8178
Kingdom Pizza,(787) 719-5887
Edith playita,(787) 408-8750
La Panocha - Cantina Mexicana,(787) 565-5557
Luna Coffee & Latin Kitchen,(787) 274-2311
El Güero,(787) 465-0147
Tablado del Sol Bar & Grill,(787) 837-5252
"La Tertulia, Roasted pork & more",(939) 260-7695
El Negocio de Panchi,(787) 848-4788
Magno,(787) 764-3756
Restaurante Tablas,(787) 685-1380
El Playerito,(787) 468-1024
El Son de la Playa,(787) 850-5098
Patria Bar & Restaurant,(787) 953-4848
Daniel's Sea Food,(787) 852-1784
Kiosko El Amarillo,(787) 647-9884
Don Cruz Sport Bar & Restaurant,(787) 988-3837
Regatta Bar and Grill,(939) 545-6593
TACO RICO,(787) 285-0028
Marejadas Brunch,(939) 329-3647
