Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Roys Market,"6127 Main St, Los Angeles, CA 90003, USA",4.7,18,,(323) 751-2375,+1 323-751-2375,https://collectibrothers.com/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,,OPERATIONAL,"6127 Main Street, Los Angeles",8553XPMG+99,6127 (street_number); Main Street (route); Florence (neighborhood); Los Angeles (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90003 (postal_code); 1237 (postal_code_suffix),I was able add Tanjiro Kamado Pop to my collection today thanks to Roy's Market.; Since I can remember I've been going to Roy's Market as a kid best service good prices and the owner is awesome!; The wide selection of goodies is so great 😄; Store owner is the best; Extensive assortment and good treatment
Agranel Supermercados,"96CJ+22J, Cll Principal, Palmer, Río Grande 00745, Puerto Rico",5,2,,,,,Monday: 6:00 AM – 6:00 PM; Tuesday: 6:00 AM – 6:00 PM; Wednesday: 6:00 AM – 6:00 PM; Thursday: 6:00 AM – 6:00 PM; Friday: 6:00 AM – 6:00 PM; Saturday: 6:00 AM – 6:00 PM; Sunday: 6:00 AM – 6:00 PM,,OPERATIONAL,"96CJ+22J, Calle Principal, Palmer",,96CJ+22J (plus_code); Calle Principal (route); Palmer (locality); Mameyes II (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),Amazing and friendly staff and is a very caring local business and on the other side were it says coffee hop on google maps it is actually there other business with decorations and Porto Rico collectables for sale. This has a wide variety of food and decor and is always fun to visit. Overall I would recommend it and put it on one of your local shops to visit. PS: it’s on the way to some waterfalls in the rainforest!; 
El Yunke Baby Food,"00745, Río Grande, 00745, Puerto Rico",4.7,10,,(787) 887-3435,+1 787-887-3435,,Monday: 7:30 AM – 6:30 PM; Tuesday: 7:30 AM – 6:30 PM; Wednesday: 7:30 AM – 6:30 PM; Thursday: 7:30 AM – 6:30 PM; Friday: 7:30 AM – 5:30 PM; Saturday: 8:30 AM – 4:30 PM; Sunday: Closed,,OPERATIONAL,00745,77CP95H7+JR,Puerto Rico (country); Río Grande (locality); Ciénaga Baja (administrative_area_level_2); Río Grande (administrative_area_level_1); 00745 (postal_code),Excellent service; For the children; ; ; 
Centro Mercadeo Rio Grande,"94GP+JR9, Río Grande 00745, Puerto Rico",4,6,,,,,Monday: 7:00 AM – 7:30 PM; Tuesday: 7:00 AM – 7:30 PM; Wednesday: 7:00 AM – 7:30 PM; Thursday: 7:00 AM – 7:30 PM; Friday: 7:00 AM – 7:30 PM; Saturday: 7:00 AM – 7:30 PM; Sunday: 9:00 AM – 3:00 PM,,OPERATIONAL,94GP+JR9,,94GP+JR9 (plus_code); Ciénaga Baja (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),The people are very friendly and hardworking.; Very good; ; ; 
Nietos Mini Market,"Urb. Alturas de Rio Grande E, 175 Cll 4, Río Grande, 00745, Puerto Rico",3.9,10,,(787) 266-8582,+1 787-266-8582,,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: Closed,,OPERATIONAL,"Urb. Alturas de Rio Grande E, 175 Calle 4, Río Grande",77CP95G3+P9,175 (street_number); Calle 4 (route); Río Grande (locality); Ciénaga Baja (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),"The best; $46.00 dollars a can of milk KLIM (UNHAPPY) they caught me for what I'm not and since all this month you won the money, next time I'll look for another Wic and that's it. They didn't have fresh milk or bread and the milk was a total robbery. Remember that without us you don't eat, what a pity for you.; They are tremendous charlatans, tremendous scoundrels and everything is bad and damaged and for changing the fresh milk that they didn't have they charged me up to $24 for fruits and vegetables for a klim milk noooooo I recommend them; Excellent; "
Colmado Las Gemelas,"94GV+X9F, Cll Francia, Río Grande, 00745, Puerto Rico",5,1,,,,,Monday: 7:00 AM – 7:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 7:00 AM – 7:00 PM; Sunday: 8:00 AM – 6:00 PM,,OPERATIONAL,"94GV+X9F, Calle Francia, Río Grande",,94GV+X9F (plus_code); Calle Francia (route); Río Grande (locality); Ciénaga Baja (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),
Mi Gente Malpica,"944J+V74, La Dolores, Río Grande 00745, Puerto Rico",4.7,85,,(787) 534-8993,+1 787-534-8993,,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 7:00 AM – 7:00 PM; Sunday: 7:00 AM – 7:00 PM,,OPERATIONAL,"944J+V74, La Dolores",,944J+V74 (plus_code); La Dolores (locality); Ciénaga Alta (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),"Getting to the top of this hill is worth the time. Beautiful place! And very friendly people.💯; Very small grocery/hardware supplies.  You can almost find everything you may need.  They don't have a huge variety but they do have just enough for you not to have to drive all the way down to a big store.  Definitely recommend you check them out for yourself. They are super friendly, clean and have good prices.  They do close early 7pm.; Facial Coverings Required. You Pay For Your Own Bags, Staff Is Friendly.; Nice place to get my early pan sobao; Lots of grocery items and alcohol/beer. Great staff. Helpful and friendly!"
La Familia Bakery 2,"9 Cll 1, Río Grande, 00745, Puerto Rico",4.6,738,,(787) 888-2320,+1 787-888-2320,http://lafamiliabakery.com/,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 8:00 PM; Wednesday: 6:00 AM – 8:00 PM; Thursday: 6:00 AM – 8:00 PM; Friday: 6:00 AM – 8:00 PM; Saturday: 6:00 AM – 8:00 PM; Sunday: 6:00 AM – 8:00 PM,1,OPERATIONAL,"9 Calle 1, Río Grande",77CP96J4+2J,9 (street_number); Calle 1 (route); Río Grande (locality); Zarzal (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),"The sandwhich's from here were amazingg! Coffee as well. Even tried the pastrys sooo good! Highly recommend this place. Pan was super fresh! The staff are friendly, can get a lil crowded sometimes but worth the stop here.; The place is cozy. The coffee was just ok and the glazed donut as well.; Definitely get the tripleta on sabao.  So good.  Large pastry selection and staff was friendly and worked with us when ordering in english.  We'll be back; Really good sandwiches, ALL the time. The cremitas are always warm and sooooo good! They have a variety of items on the pastry shelfs, plus more drinks behind the counter. The staff is very friendly and amicable. Will go here again!; Best bakery in Puerto Rico hands down! Goods are always fresh and great service. The tripletas are delicious and the cheesecake are airy and not too sweet. We come here multiple times on our visits to PR."
LOS HERMANOS MINI MARKET AND SPORT BAR,"Barrio las tres t calle 967, k1 2 spc comercial, Río Grande, 00745, Puerto Rico",,,,(939) 304-7114,+1 939-304-7114,,Monday: 7:30 AM – 9:00 PM; Tuesday: 7:30 AM – 9:00 PM; Wednesday: 7:30 AM – 9:00 PM; Thursday: 7:30 AM – 12:00 PM; Friday: 7:30 AM – 2:00 AM; Saturday: 7:30 AM – 2:00 AM; Sunday: 11:00 AM – 12:00 AM,,OPERATIONAL,"Barrio las tres t calle 967, k1 2 spc comercial, Río Grande",77CP958R+5M,k1 (street_number); 2 spc comercial (route); Río Grande (locality); Jiménez (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),
JUEYERA EL YUNQUE,"Carretera 3 km 31.3, Palmer, Río Grande 00745, Puerto Rico",4.8,4,,,,,,,OPERATIONAL,"Carretera 3 km 31.3, Palmer",77CP96CH+C2,km 31.3 (subpremise); Carretera 3 (route); Palmer (locality); Mameyes 2 (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),"The tastiest jueyes I've ever tried... a little expensive $, but it was worth it... Yummy; The best; ; "
Jean Nutrition,"j2 Calle Carlos G. De La Noceda, Río Grande, 00745, Puerto Rico",5,1,,(939) 402-1725,+1 939-402-1725,,Monday: 7:05 AM – 3:00 PM; Tuesday: 7:05 AM – 3:00 PM; Wednesday: 7:05 AM – 3:00 PM; Thursday: 7:05 AM – 3:00 PM; Friday: 7:05 AM – 3:00 PM; Saturday: 7:30 AM – 3:00 PM; Sunday: Closed,,OPERATIONAL,"j2 Calle Carlos G. De La Noceda, Río Grande",77CP95J8+6J,j2 (street_number); Calle Carlos G. De La Noceda (route); Río Grande (locality); Río Grande (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),
Supermercados Agranel Express Río Grande,"2 Cll San Juan, Río Grande, 00745, Puerto Rico",,,,(787) 655-7423,+1 787-655-7423,,Monday: 7:30 AM – 6:00 PM; Tuesday: 7:30 AM – 6:00 PM; Wednesday: 7:30 AM – 6:00 PM; Thursday: 7:30 AM – 6:00 PM; Friday: 7:30 AM – 6:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"2 Calle San Juan, Río Grande",77CP95JC+7F,2 (street_number); Calle San Juan (route); Río Grande (locality); Río Grande (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),
Salud Natural,"Carr. #3, Calle Marginal, La Dolores, Río Grande 00745, Puerto Rico",5,5,,(787) 468-0800,+1 787-468-0800,https://www.saludnaturalpuertorico.com/,Monday: 9:30 AM – 6:00 PM; Tuesday: 9:30 AM – 6:00 PM; Wednesday: 9:30 AM – 6:00 PM; Thursday: 9:30 AM – 6:00 PM; Friday: 9:30 AM – 6:00 PM; Saturday: 9:30 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,"Carr. #3, Calle Marginal, La Dolores",77CP94HX+WP,Calle Marginal (route); La Dolores (locality); Ciénaga Baja (administrative_area_level_2); Río Grande (administrative_area_level_1); Puerto Rico (country); 00745 (postal_code),; ; ; ; 
Colmado Brisas del Mar (Vidal),"97CH+64P, Luquillo, 00773, Puerto Rico",4.2,78,,,,,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"97CH+64P, Luquillo",,97CH+64P (plus_code); Luquillo (locality); Mata de Plátano (administrative_area_level_2); Luquillo (administrative_area_level_1); Puerto Rico (country); 00773 (postal_code),"Cool place to hang out with the locals, wide selection of beers, booze, coin machines, and groceries.; A small convenience store.  But if you live closer is good to buy just the things that you need at the moment like milk, butter, bread, rice, etc. They sell cold beers to.; Very well respectful place. Great people as well. Always have what you might need as well.; I had the best time. Nothing but FRIENDLINESS ❤👋🏼🥳🏝🏌‍♂️✈🎣; If you ever get the chance to go please do.
Its worth it"
